"Please specify a website.","Navedite spletno stran.",module,Magento_CustomerImportExport
"Please specify an email.","Navedite e-pošto.",module,Magento_CustomerImportExport
"We found an invalid value in a website column.","V stolpcu spletne strani je bila najdena neveljavna vrednost.",module,Magento_CustomerImportExport
"Please enter a valid email.","Vnesite veljavno e-pošto.",module,Magento_CustomerImportExport
"Please make sure attribute ""%s"" is not empty.","Preverite, da atribut ""%s"" ni prazen.",module,Magento_CustomerImportExport
"We can\'t find a customer who matches this email and website code.","Kupca, ki se ujema s to e-pošto in kodo spletne strani, ni mogoče najti.",module,Magento_CustomerImportExport
"Customer address id column is not specified","Stolpec ID naslova kupca ni določen",module,Magento_CustomerImportExport
"We can\'t find that customer address.","Tega naslova kupca ni mogoče najti.",module,Magento_CustomerImportExport
"Please enter a valid region.","Vnesite veljavno regijo.",module,Magento_CustomerImportExport
"We found another row with this email, website and address ID combination.","Najdena je bila druga vrstica s tako kombinacijo e-pošte, spletne strani in ID naslova.",module,Magento_CustomerImportExport
"This email is found more than once in the import file.","Ta e-pošta je bila najdena več kot enkrat v datoteki za uvoz.",module,Magento_CustomerImportExport
"Orphan rows that will be skipped due default row errors","Vrstice sirote, ki bodo preskočene zaradi privzetih napak vrstic",module,Magento_CustomerImportExport
"Invalid value in Store column (store does not exists?)","Neveljavna vrednost v stolpcu trgovine (trgovina ne obstaja?)",module,Magento_CustomerImportExport
"We can\'t find that email and website combination.","Te kombinacije e-pošte in spletne strani ni mogoče najti.",module,Magento_CustomerImportExport
"Please enter a password with a valid length.","Vnesite geslo z veljavno dolžino.",module,Magento_CustomerImportExport
"CSV","CSV",module,Magento_CustomerImportExport
"Excel XML","Excel XML",module,Magento_CustomerImportExport
"We can't find a customer who matches this email and website code.","We can't find a customer who matches this email and website code.",module,Magento_CustomerImportExport
"We can't find that customer address.","We can't find that customer address.",module,Magento_CustomerImportExport
"We can't find that email and website combination.","We can't find that email and website combination.",module,Magento_CustomerImportExport
